Detalle_ID;Factura;Num_Tracking;Categoria;Subcategoria;Producto_ID;Producto;Unidades;Precio_Unitario;Oferta_ID
27912;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;60;Road-650 Red, 48;3;469.794;1
27913;SO49479;12BA-4BD1-BB;Components;Road Frames;35;LL Road Frame - Black, 52;4;183.9382;1
27914;SO49479;12BA-4BD1-BB;Clothing;Jerseys;13;Long-Sleeve Logo Jersey, XL;6;28.8404;1
27915;SO49479;12BA-4BD1-BB;Clothing;Shorts;147;Men's Sports Shorts, L;4;35.994;1
27916;SO49479;12BA-4BD1-BB;Components;Road Frames;23;LL Road Frame - Red, 48;1;202.332;1
27917;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;58;Road-650 Red, 62;7;469.794;1
27918;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;57;Road-650 Red, 60;8;469.794;1
27919;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;63;Road-650 Black, 60;6;469.794;1
27920;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;98;Road-550-W Yellow, 48;8;600.2625;1
27921;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;67;Road-650 Black, 52;7;469.794;1
27922;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;62;Road-650 Black, 58;2;469.794;1
27923;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;61;Road-650 Red, 52;5;469.794;1
27924;SO49479;12BA-4BD1-BB;Clothing;Shorts;146;Men's Sports Shorts, M;3;35.994;1
27925;SO49479;12BA-4BD1-BB;Components;Road Frames;19;LL Road Frame - Black, 58;1;183.9382;1
27926;SO49479;12BA-4BD1-BB;Clothing;Tights;151;Women's Tights, L;10;44.994;1
27927;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;95;Road-550-W Yellow, 40;6;600.2625;1
27928;SO49479;12BA-4BD1-BB;Clothing;Bib-Shorts;152;Men's Bib-Shorts, S;5;53.994;1
27929;SO49479;12BA-4BD1-BB;Clothing;Gloves;156;Half-Finger Gloves, M;2;14.1289;1
27930;SO49479;12BA-4BD1-BB;Clothing;Shorts;138;Men's Sports Shorts, S;2;35.994;1
27931;SO49479;12BA-4BD1-BB;Clothing;Gloves;155;Half-Finger Gloves, S;4;14.1289;1
27932;SO49479;12BA-4BD1-BB;Clothing;Bib-Shorts;154;Men's Bib-Shorts, L;3;53.994;1
27933;SO49479;12BA-4BD1-BB;Clothing;Bib-Shorts;153;Men's Bib-Shorts, M;1;53.994;1
27934;SO49479;12BA-4BD1-BB;Components;Road Frames;26;LL Road Frame - Red, 60;1;202.332;1
27935;SO49479;12BA-4BD1-BB;Accessories;Locks;140;Cable Lock;1;15;1
27936;SO49479;12BA-4BD1-BB;Accessories;Pumps;141;Minipump;5;11.994;1
27937;SO49479;12BA-4BD1-BB;Clothing;Jerseys;11;Long-Sleeve Logo Jersey, M;3;28.8404;1
27938;SO49479;12BA-4BD1-BB;Components;Wheels;123;LL Road Rear Wheel;5;67.539;1
27939;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;94;Road-550-W Yellow, 38;7;600.2625;1
27940;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;86;Road-250 Red, 44;7;1466.01;1
27941;SO49479;12BA-4BD1-BB;Components;Road Frames;133;ML Road Frame-W - Yellow, 48;2;324.4527;1
27942;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;65;Road-650 Black, 44;3;469.794;1
27943;SO49479;12BA-4BD1-BB;Bikes;Road Bikes;87;Road-250 Red, 48;6;1466.01;1
27944;SO49479;12BA-4BD1-BB;Clothing;Jerseys;12;Long-Sleeve Logo Jersey, L;2;28.8404;1
27945;SO49479;12BA-4BD1-BB;Components;Road Frames;22;LL Road Frame - Red, 44;5;202.332;1
27946;SO49479;12BA-4BD1-BB;Clothing;Caps;9;AWC Logo Cap;5;5.1865;1
27947;SO49480;BA71-43B7-82;Clothing;Tights;151;Women's Tights, L;3;44.994;1
27948;SO49480;BA71-43B7-82;Bikes;Road Bikes;88;Road-250 Red, 52;4;1466.01;1
27949;SO49480;BA71-43B7-82;Bikes;Road Bikes;97;Road-550-W Yellow, 44;5;600.2625;1
27950;SO49480;BA71-43B7-82;Bikes;Road Bikes;93;Road-250 Black, 58;2;1308.9375;1
27951;SO49480;BA71-43B7-82;Bikes;Road Bikes;58;Road-650 Red, 62;2;469.794;1
27952;SO49480;BA71-43B7-82;Bikes;Road Bikes;57;Road-650 Red, 60;1;469.794;1
27953;SO49480;BA71-43B7-82;Bikes;Road Bikes;90;Road-250 Black, 44;2;1308.9375;1
27954;SO49480;BA71-43B7-82;Bikes;Road Bikes;87;Road-250 Red, 48;3;1466.01;1
27955;SO49480;BA71-43B7-82;Bikes;Road Bikes;59;Road-650 Red, 44;3;469.794;1
27956;SO49480;BA71-43B7-82;Bikes;Road Bikes;98;Road-550-W Yellow, 48;2;600.2625;1
27957;SO49480;BA71-43B7-82;Bikes;Road Bikes;67;Road-650 Black, 52;5;469.794;1
27958;SO49480;BA71-43B7-82;Bikes;Road Bikes;63;Road-650 Black, 60;1;469.794;1
27959;SO49480;BA71-43B7-82;Bikes;Road Bikes;64;Road-650 Black, 62;2;469.794;1
27960;SO49480;BA71-43B7-82;Clothing;Caps;9;AWC Logo Cap;5;5.1865;1
27961;SO49480;BA71-43B7-82;Bikes;Road Bikes;60;Road-650 Red, 48;5;469.794;1
27962;SO49480;BA71-43B7-82;Bikes;Road Bikes;61;Road-650 Red, 52;2;469.794;1
27963;SO49480;BA71-43B7-82;Bikes;Road Bikes;94;Road-550-W Yellow, 38;1;600.2625;1
27964;SO49480;BA71-43B7-82;Clothing;Tights;149;Women's Tights, S;4;44.994;1
27965;SO49480;BA71-43B7-82;Bikes;Road Bikes;62;Road-650 Black, 58;3;469.794;1
27966;SO49480;BA71-43B7-82;Clothing;Jerseys;12;Long-Sleeve Logo Jersey, L;3;28.8404;1
27967;SO49480;BA71-43B7-82;Bikes;Road Bikes;92;Road-250 Black, 52;3;1308.9375;1
27968;SO49480;BA71-43B7-82;Bikes;Road Bikes;65;Road-650 Black, 44;2;469.794;1
27969;SO49480;BA71-43B7-82;Bikes;Road Bikes;91;Road-250 Black, 48;2;1308.9375;1
27970;SO49480;BA71-43B7-82;Bikes;Road Bikes;89;Road-250 Red, 58;4;1308.9375;1
27971;SO49480;BA71-43B7-82;Bikes;Road Bikes;66;Road-650 Black, 48;2;469.794;1
28065;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;90;Road-250 Black, 44;2;1308.9375;1
28066;SO49485;9EA5-4DEF-B8;Clothing;Tights;149;Women's Tights, S;3;44.994;1
28067;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;64;Road-650 Black, 62;2;469.794;1
28068;SO49485;9EA5-4DEF-B8;Components;Road Frames;132;ML Road Frame-W - Yellow, 44;2;324.4527;1
28069;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;86;Road-250 Red, 44;5;1466.01;1
28070;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;89;Road-250 Red, 58;6;1308.9375;1
28071;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;93;Road-250 Black, 58;8;1308.9375;1
28072;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;98;Road-550-W Yellow, 48;5;600.2625;1
28073;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;66;Road-650 Black, 48;3;469.794;1
28074;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;63;Road-650 Black, 60;7;469.794;1
28075;SO49485;9EA5-4DEF-B8;Clothing;Shorts;146;Men's Sports Shorts, M;3;35.994;1
28076;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;61;Road-650 Red, 52;3;469.794;1
28077;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;65;Road-650 Black, 44;4;469.794;1
28078;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;96;Road-550-W Yellow, 42;5;600.2625;1
28079;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;97;Road-550-W Yellow, 44;5;600.2625;1
28080;SO49485;9EA5-4DEF-B8;Components;Wheels;123;LL Road Rear Wheel;4;67.539;1
28081;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;87;Road-250 Red, 48;2;1466.01;1
28082;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;58;Road-650 Red, 62;5;469.794;1
28083;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;67;Road-650 Black, 52;5;469.794;1
28084;SO49485;9EA5-4DEF-B8;Accessories;Helmets;5;Sport-100 Helmet, Black;2;20.1865;1
28085;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;92;Road-250 Black, 52;7;1308.9375;1
28086;SO49485;9EA5-4DEF-B8;Accessories;Helmets;8;Sport-100 Helmet, Blue;5;20.1865;1
28087;SO49485;9EA5-4DEF-B8;Clothing;Caps;9;AWC Logo Cap;7;5.1865;1
28088;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;59;Road-650 Red, 44;1;469.794;1
28089;SO49485;9EA5-4DEF-B8;Clothing;Jerseys;12;Long-Sleeve Logo Jersey, L;7;28.8404;1
28090;SO49485;9EA5-4DEF-B8;Clothing;Tights;151;Women's Tights, L;4;44.994;1
28091;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;95;Road-550-W Yellow, 40;5;600.2625;1
28092;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;62;Road-650 Black, 58;8;469.794;1
28093;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;56;Road-650 Red, 58;1;469.794;1
28094;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;94;Road-550-W Yellow, 38;7;600.2625;1
28095;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;88;Road-250 Red, 52;3;1466.01;1
28096;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;91;Road-250 Black, 48;3;1308.9375;1
28097;SO49485;9EA5-4DEF-B8;Bikes;Road Bikes;60;Road-650 Red, 48;3;469.794;1
28103;SO49487;3BC2-4234-86;Clothing;Gloves;160;Full-Finger Gloves, L;2;22.794;1
28104;SO49487;3BC2-4234-86;Clothing;Gloves;159;Full-Finger Gloves, M;3;22.794;1
28105;SO49487;3BC2-4234-86;Clothing;Gloves;158;Full-Finger Gloves, S;1;22.794;1
28106;SO49487;3BC2-4234-86;Bikes;Mountain Bikes;79;Mountain-200 Black, 38;1;1229.4589;1
28136;SO49490;0396-4322-83;Bikes;Road Bikes;62;Road-650 Black, 58;4;469.794;1
28137;SO49490;0396-4322-83;Bikes;Road Bikes;57;Road-650 Red, 60;8;469.794;1
28138;SO49490;0396-4322-83;Bikes;Road Bikes;87;Road-250 Red, 48;1;1466.01;1
28139;SO49490;0396-4322-83;Bikes;Road Bikes;95;Road-550-W Yellow, 40;5;600.2625;1
28140;SO49490;0396-4322-83;Bikes;Road Bikes;63;Road-650 Black, 60;2;469.794;1
28141;SO49490;0396-4322-83;Bikes;Road Bikes;61;Road-650 Red, 52;4;469.794;1
28142;SO49490;0396-4322-83;Bikes;Road Bikes;67;Road-650 Black, 52;2;469.794;1
28143;SO49490;0396-4322-83;Components;Road Frames;19;LL Road Frame - Black, 58;3;183.9382;1
28144;SO49490;0396-4322-83;Bikes;Road Bikes;60;Road-650 Red, 48;6;469.794;1
28145;SO49490;0396-4322-83;Components;Road Frames;22;LL Road Frame - Red, 44;5;202.332;1
28146;SO49490;0396-4322-83;Clothing;Caps;9;AWC Logo Cap;4;5.1865;1
28147;SO49490;0396-4322-83;Components;Road Frames;119;ML Road Frame-W - Yellow, 38;2;324.4527;1
28148;SO49490;0396-4322-83;Components;Road Frames;27;LL Road Frame - Red, 62;3;202.332;1
28149;SO49490;0396-4322-83;Accessories;Pumps;141;Minipump;9;11.994;1
28150;SO49490;0396-4322-83;Clothing;Jerseys;11;Long-Sleeve Logo Jersey, M;9;28.8404;1
28151;SO49490;0396-4322-83;Clothing;Tights;151;Women's Tights, L;13;43.4942;2
28152;SO49490;0396-4322-83;Components;Road Frames;133;ML Road Frame-W - Yellow, 48;3;324.4527;1
28153;SO49490;0396-4322-83;Accessories;Locks;140;Cable Lock;8;15;1
28154;SO49490;0396-4322-83;Clothing;Shorts;138;Men's Sports Shorts, S;5;35.994;1
28155;SO49490;0396-4322-83;Clothing;Bib-Shorts;154;Men's Bib-Shorts, L;3;53.994;1
28156;SO49490;0396-4322-83;Clothing;Bib-Shorts;153;Men's Bib-Shorts, M;6;53.994;1
28157;SO49490;0396-4322-83;Components;Road Frames;23;LL Road Frame - Red, 48;3;202.332;1
28158;SO49490;0396-4322-83;Clothing;Jerseys;13;Long-Sleeve Logo Jersey, XL;4;28.8404;1
28159;SO49490;0396-4322-83;Clothing;Jerseys;12;Long-Sleeve Logo Jersey, L;4;28.8404;1
28160;SO49490;0396-4322-83;Accessories;Helmets;4;Sport-100 Helmet, Red;10;20.1865;1
28161;SO49490;0396-4322-83;Clothing;Gloves;155;Half-Finger Gloves, S;3;14.1289;1
28162;SO49490;0396-4322-83;Bikes;Road Bikes;98;Road-550-W Yellow, 48;7;600.2625;1
28163;SO49490;0396-4322-83;Components;Road Frames;35;LL Road Frame - Black, 52;1;183.9382;1
28164;SO49490;0396-4322-83;Components;Road Frames;26;LL Road Frame - Red, 60;5;202.332;1
28165;SO49490;0396-4322-83;Bikes;Road Bikes;90;Road-250 Black, 44;3;1308.9375;1
28166;SO49490;0396-4322-83;Accessories;Helmets;5;Sport-100 Helmet, Black;12;19.5136;2
28167;SO49490;0396-4322-83;Clothing;Shorts;146;Men's Sports Shorts, M;8;35.994;1
28168;SO49490;0396-4322-83;Bikes;Road Bikes;58;Road-650 Red, 62;10;469.794;1
28169;SO49490;0396-4322-83;Clothing;Tights;149;Women's Tights, S;10;44.994;1
28170;SO49490;0396-4322-83;Accessories;Helmets;8;Sport-100 Helmet, Blue;6;20.1865;1
28171;SO49490;0396-4322-83;Clothing;Bib-Shorts;152;Men's Bib-Shorts, S;7;53.994;1
28172;SO49490;0396-4322-83;Components;Wheels;123;LL Road Rear Wheel;1;67.539;1
28173;SO49490;0396-4322-83;Components;Road Frames;132;ML Road Frame-W - Yellow, 44;3;324.4527;1
28174;SO49490;0396-4322-83;Bikes;Road Bikes;94;Road-550-W Yellow, 38;5;600.2625;1
28175;SO49490;0396-4322-83;Clothing;Gloves;156;Half-Finger Gloves, M;5;14.1289;1
28176;SO49490;0396-4322-83;Bikes;Road Bikes;59;Road-650 Red, 44;3;469.794;1
28325;SO49500;C489-44E2-AD;Bikes;Road Bikes;56;Road-650 Red, 58;1;469.794;1
28326;SO49500;C489-44E2-AD;Components;Wheels;123;LL Road Rear Wheel;1;67.539;1
28327;SO49501;EF67-4713-BD;Accessories;Helmets;8;Sport-100 Helmet, Blue;6;20.1865;1
28328;SO49501;EF67-4713-BD;Bikes;Mountain Bikes;77;Mountain-200 Silver, 42;4;1242.8518;1
28329;SO49501;EF67-4713-BD;Accessories;Helmets;5;Sport-100 Helmet, Black;1;20.1865;1
28330;SO49501;EF67-4713-BD;Bikes;Mountain Bikes;78;Mountain-200 Silver, 46;7;1242.8518;1
28331;SO49501;EF67-4713-BD;Components;Wheels;122;HL Mountain Rear Wheel;4;196.329;1
28332;SO49501;EF67-4713-BD;Bikes;Mountain Bikes;85;Mountain-300 Black, 48;1;647.994;1
