Detalle_ID;Factura;Num_Tracking;Categoria;Subcategoria;Producto_ID;Producto;Unidades;Precio_Unitario;Oferta_ID
84253;SO63474;;Accessories;Tires and Tubes;227;HL Mountain Tire;1;35;1
84000;SO63374;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84217;SO63463;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84001;SO63374;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84216;SO63463;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84155;SO63435;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84017;SO63381;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84116;SO63421;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84122;SO63423;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84141;SO63429;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84156;SO63435;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84182;SO63447;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84211;SO63461;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84013;SO63379;;Clothing;Gloves;155;Half-Finger Gloves, S;1;24.49;1
84019;SO63381;;Clothing;Socks;171;Racing Socks, M;1;8.99;2
84037;SO63390;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84044;SO63393;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84201;SO63457;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84036;SO63390;;Accessories;Tires and Tubes;228;LL Road Tire;1;21.49;1
84043;SO63393;;Accessories;Tires and Tubes;228;LL Road Tire;1;21.49;1
84053;SO63397;;Accessories;Tires and Tubes;228;LL Road Tire;1;21.49;1
84085;SO63409;;Bikes;Mountain Bikes;78;Mountain-200 Silver, 46;1;2319.99;1
84131;SO63426;;Bikes;Mountain Bikes;78;Mountain-200 Silver, 46;1;2319.99;1
84252;SO63474;;Bikes;Mountain Bikes;78;Mountain-200 Silver, 46;1;2319.99;1
84075;SO63406;;Bikes;Road Bikes;272;Road-350-W Yellow, 44;1;1700.99;1
84076;SO63406;;Clothing;Jerseys;180;Short-Sleeve Classic Jersey, L;1;53.99;1
84256;SO63475;;Bikes;Road Bikes;98;Road-550-W Yellow, 48;1;1120.49;1
84117;SO63421;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84121;SO63423;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84140;SO63429;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84258;SO63476;;Bikes;Road Bikes;296;Road-750 Black, 52;1;539.99;1
84115;SO63421;;Bikes;Touring Bikes;254;Touring-1000 Yellow, 60;1;2384.07;1
84120;SO63423;;Bikes;Touring Bikes;265;Touring-1000 Blue, 54;1;2384.07;1
84200;SO63457;;Accessories;Tires and Tubes;230;HL Road Tire;1;32.6;1
84276;SO63483;;Bikes;Mountain Bikes;77;Mountain-200 Silver, 42;1;2319.99;1
84277;SO63483;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84278;SO63483;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84291;SO63488;;Bikes;Touring Bikes;269;Touring-2000 Blue, 54;1;1214.85;1
84292;SO63488;;Clothing;Gloves;155;Half-Finger Gloves, S;1;24.49;1
84293;SO63488;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84298;SO63490;;Bikes;Road Bikes;97;Road-550-W Yellow, 44;1;1120.49;1
84299;SO63490;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84300;SO63490;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84301;SO63490;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84304;SO63492;;Bikes;Road Bikes;98;Road-550-W Yellow, 48;1;1120.49;1
84305;SO63492;;Accessories;Helmets;5;Sport-100 Helmet, Black;1;34.99;1
84322;SO63500;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84334;SO63506;;Bikes;Mountain Bikes;80;Mountain-200 Black, 42;1;2294.99;1
84335;SO63506;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84337;SO63508;;Accessories;Bike Racks;173;Hitch Rack - 4-Bike;1;120;1
84338;SO63509;;Accessories;Tires and Tubes;229;ML Road Tire;1;24.99;1
84339;SO63509;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84340;SO63509;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84341;SO63509;;Accessories;Bike Racks;173;Hitch Rack - 4-Bike;1;120;1
84344;SO63511;;Accessories;Tires and Tubes;228;LL Road Tire;1;21.49;1
84353;SO63515;;Accessories;Tires and Tubes;225;LL Mountain Tire;1;24.99;1
84354;SO63515;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84355;SO63515;;Clothing;Vests;163;Classic Vest, L;1;63.5;1
84362;SO63518;;Accessories;Tires and Tubes;230;HL Road Tire;1;32.6;1
84363;SO63518;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84364;SO63519;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84365;SO63519;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84366;SO63519;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84367;SO63519;;Clothing;Jerseys;10;Long-Sleeve Logo Jersey, S;1;49.99;1
84368;SO63519;;Clothing;Gloves;157;Half-Finger Gloves, L;1;24.49;1
84372;SO63522;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84375;SO63525;;Accessories;Tires and Tubes;229;ML Road Tire;1;24.99;1
84376;SO63525;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84377;SO63525;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84380;SO63527;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84381;SO63527;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84382;SO63528;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84383;SO63528;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84384;SO63528;;Clothing;Jerseys;11;Long-Sleeve Logo Jersey, M;1;49.99;1
84385;SO63528;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84393;SO63532;;Bikes;Mountain Bikes;81;Mountain-200 Black, 46;1;2294.99;1
84394;SO63532;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84395;SO63532;;Clothing;Gloves;157;Half-Finger Gloves, L;1;24.49;1
84420;SO63541;;Bikes;Touring Bikes;265;Touring-1000 Blue, 54;1;2384.07;1
84431;SO63546;;Bikes;Touring Bikes;264;Touring-1000 Blue, 50;1;2384.07;1
84432;SO63546;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84433;SO63546;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84434;SO63546;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84435;SO63547;;Bikes;Touring Bikes;263;Touring-1000 Blue, 46;1;2384.07;1
84436;SO63547;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84437;SO63547;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84438;SO63548;;Bikes;Touring Bikes;250;Touring-2000 Blue, 60;1;1214.85;1
84439;SO63548;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84440;SO63548;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84441;SO63548;;Accessories;Helmets;5;Sport-100 Helmet, Black;1;34.99;1
84442;SO63549;;Bikes;Touring Bikes;265;Touring-1000 Blue, 54;1;2384.07;1
84443;SO63549;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84451;SO63553;;Accessories;Tires and Tubes;225;LL Mountain Tire;1;24.99;1
84452;SO63554;;Accessories;Tires and Tubes;226;ML Mountain Tire;1;29.99;1
84453;SO63554;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84454;SO63554;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84456;SO63556;;Bikes;Road Bikes;271;Road-350-W Yellow, 42;1;1700.99;1
84457;SO63556;;Accessories;Tires and Tubes;229;ML Road Tire;1;24.99;1
84464;SO63559;;Bikes;Road Bikes;273;Road-350-W Yellow, 48;1;1700.99;1
84465;SO63559;;Accessories;Tires and Tubes;229;ML Road Tire;1;24.99;1
84466;SO63559;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84467;SO63559;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84468;SO63560;;Bikes;Mountain Bikes;80;Mountain-200 Black, 42;1;2294.99;1
84479;SO63565;;Clothing;Gloves;157;Half-Finger Gloves, L;1;24.49;1
84480;SO63565;;Clothing;Jerseys;178;Short-Sleeve Classic Jersey, S;1;53.99;1
84488;SO63569;;Accessories;Tires and Tubes;225;LL Mountain Tire;1;24.99;1
84489;SO63569;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84490;SO63569;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84491;SO63569;;Clothing;Socks;171;Racing Socks, M;1;8.99;1
84493;SO63571;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84494;SO63571;;Accessories;Tires and Tubes;226;ML Mountain Tire;1;29.99;1
84495;SO63571;;Accessories;Helmets;5;Sport-100 Helmet, Black;1;34.99;1
84501;SO63574;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84502;SO63574;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84503;SO63574;;Accessories;Cleaners;174;Bike Wash - Dissolver;1;7.95;1
84504;SO63574;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84523;SO63581;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84524;SO63582;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84525;SO63583;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84526;SO63583;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84529;SO63585;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84537;SO63590;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84538;SO63590;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84545;SO63594;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84546;SO63594;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84547;SO63594;;Clothing;Gloves;157;Half-Finger Gloves, L;1;24.49;1
84550;SO63597;;Bikes;Mountain Bikes;81;Mountain-200 Black, 46;1;2294.99;1
84551;SO63597;;Accessories;Tires and Tubes;227;HL Mountain Tire;1;35;1
84552;SO63597;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84569;SO63603;;Bikes;Mountain Bikes;289;Mountain-500 Black, 48;1;539.99;1
84570;SO63603;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84571;SO63603;;Accessories;Tires and Tubes;225;LL Mountain Tire;1;24.99;1
84578;SO63606;;Bikes;Mountain Bikes;77;Mountain-200 Silver, 42;1;2319.99;1
84579;SO63606;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84592;SO63611;;Bikes;Road Bikes;98;Road-550-W Yellow, 48;1;1120.49;1
84593;SO63611;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84594;SO63611;;Accessories;Tires and Tubes;229;ML Road Tire;1;24.99;1
84595;SO63611;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84596;SO63612;;Bikes;Road Bikes;95;Road-550-W Yellow, 40;1;1120.49;2
84597;SO63612;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84598;SO63612;;Clothing;Jerseys;178;Short-Sleeve Classic Jersey, S;1;53.99;1
84605;SO63614;;Bikes;Road Bikes;271;Road-350-W Yellow, 42;1;1700.99;1
84606;SO63615;;Bikes;Road Bikes;273;Road-350-W Yellow, 48;1;1700.99;1
84607;SO63615;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84613;SO63618;;Bikes;Road Bikes;274;Road-750 Black, 58;1;539.99;1
84614;SO63618;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84615;SO63618;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84616;SO63618;;Clothing;Jerseys;181;Short-Sleeve Classic Jersey, XL;1;53.99;1
84643;SO63628;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84644;SO63629;;Bikes;Mountain Bikes;280;Mountain-400-W Silver, 46;1;769.49;1
84645;SO63629;;Clothing;Jerseys;12;Long-Sleeve Logo Jersey, L;1;49.99;1
84646;SO63630;;Bikes;Mountain Bikes;290;Mountain-500 Black, 52;1;539.99;1
84647;SO63630;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84648;SO63630;;Clothing;Vests;161;Classic Vest, S;1;63.5;1
84651;SO63632;;Clothing;Jerseys;179;Short-Sleeve Classic Jersey, M;1;53.99;1
84656;SO63636;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84657;SO63636;;Accessories;Tires and Tubes;228;LL Road Tire;1;21.49;1
84658;SO63637;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84659;SO63637;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84660;SO63637;;Accessories;Hydration Packs;177;Hydration Pack - 70 oz.;1;54.99;1
84661;SO63637;;Clothing;Vests;161;Classic Vest, S;1;63.5;1
84662;SO63638;;Accessories;Tires and Tubes;225;LL Mountain Tire;1;24.99;1
84663;SO63638;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84664;SO63638;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84670;SO63641;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84671;SO63641;;Accessories;Tires and Tubes;228;LL Road Tire;1;21.49;1
84672;SO63641;;Clothing;Jerseys;11;Long-Sleeve Logo Jersey, M;1;49.99;1
84677;SO63643;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84678;SO63643;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84679;SO63643;;Accessories;Hydration Packs;177;Hydration Pack - 70 oz.;1;54.99;1
84680;SO63643;;Accessories;Cleaners;174;Bike Wash - Dissolver;1;7.95;1
84685;SO63646;;Clothing;Shorts;166;Women's Mountain Shorts, L;1;69.99;1
84686;SO63646;;Clothing;Jerseys;178;Short-Sleeve Classic Jersey, S;1;53.99;1
84692;SO63650;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84693;SO63650;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84694;SO63650;;Clothing;Socks;171;Racing Socks, M;1;8.99;1
84696;SO63652;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84697;SO63652;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84713;SO63659;;Accessories;Tires and Tubes;228;LL Road Tire;1;21.49;1
84714;SO63659;;Clothing;Jerseys;178;Short-Sleeve Classic Jersey, S;1;53.99;1
84715;SO63660;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84716;SO63660;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84717;SO63660;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84718;SO63660;;Accessories;Hydration Packs;177;Hydration Pack - 70 oz.;1;54.99;1
84720;SO63662;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84721;SO63662;;Accessories;Tires and Tubes;227;HL Mountain Tire;1;35;1
84722;SO63662;;Clothing;Vests;162;Classic Vest, M;1;63.5;1
84723;SO63662;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84731;SO63666;;Bikes;Mountain Bikes;280;Mountain-400-W Silver, 46;1;769.49;1
84732;SO63666;;Clothing;Shorts;164;Women's Mountain Shorts, S;1;69.99;1
84733;SO63666;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84734;SO63667;;Bikes;Mountain Bikes;78;Mountain-200 Silver, 46;1;2319.99;1
84735;SO63667;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84736;SO63668;;Bikes;Mountain Bikes;80;Mountain-200 Black, 42;1;2294.99;1
84737;SO63668;;Accessories;Hydration Packs;177;Hydration Pack - 70 oz.;1;54.99;1
84745;SO63673;;Bikes;Road Bikes;271;Road-350-W Yellow, 42;1;1700.99;1
84751;SO63677;;Bikes;Road Bikes;97;Road-550-W Yellow, 44;1;1120.49;1
84752;SO63677;;Clothing;Jerseys;178;Short-Sleeve Classic Jersey, S;1;53.99;1
84755;SO63679;;Bikes;Mountain Bikes;78;Mountain-200 Silver, 46;1;2319.99;1
84756;SO63679;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84757;SO63679;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84758;SO63679;;Accessories;Hydration Packs;177;Hydration Pack - 70 oz.;1;54.99;1
84766;SO63682;;Bikes;Touring Bikes;266;Touring-1000 Blue, 60;1;2384.07;1
84767;SO63682;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84768;SO63682;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84769;SO63682;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84796;SO63694;;Accessories;Bike Stands;176;All-Purpose Bike Stand;1;159;1
84809;SO63699;;Bikes;Road Bikes;270;Road-350-W Yellow, 40;1;1700.99;1
84817;SO63702;;Bikes;Mountain Bikes;76;Mountain-200 Silver, 38;1;2319.99;1
84818;SO63702;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84819;SO63703;;Bikes;Mountain Bikes;77;Mountain-200 Silver, 42;1;2319.99;1
84820;SO63703;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84821;SO63703;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84826;SO63705;;Accessories;Tires and Tubes;229;ML Road Tire;1;24.99;1
84827;SO63705;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
84831;SO63708;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84832;SO63708;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84833;SO63709;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84834;SO63709;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84835;SO63709;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84836;SO63709;;Accessories;Hydration Packs;177;Hydration Pack - 70 oz.;1;54.99;1
84844;SO63713;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84845;SO63713;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84852;SO63716;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84853;SO63716;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84854;SO63716;;Accessories;Hydration Packs;177;Hydration Pack - 70 oz.;1;54.99;1
84858;SO63719;;Accessories;Tires and Tubes;230;HL Road Tire;1;32.6;1
84861;SO63721;;Accessories;Tires and Tubes;226;ML Mountain Tire;1;29.99;1
84862;SO63721;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84863;SO63721;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84864;SO63722;;Accessories;Tires and Tubes;231;Touring Tire;1;28.99;1
84865;SO63722;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84866;SO63722;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;2
84867;SO63723;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84868;SO63724;;Accessories;Tires and Tubes;220;Touring Tire Tube;1;4.99;1
84869;SO63724;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84870;SO63724;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84871;SO63724;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84872;SO63725;;Accessories;Tires and Tubes;227;HL Mountain Tire;1;35;1
84873;SO63725;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84874;SO63726;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84875;SO63726;;Clothing;Vests;161;Classic Vest, S;1;63.5;1
84890;SO63731;;Bikes;Touring Bikes;250;Touring-2000 Blue, 60;1;1214.85;1
84891;SO63731;;Clothing;Jerseys;12;Long-Sleeve Logo Jersey, L;1;49.99;1
84892;SO63732;;Bikes;Road Bikes;273;Road-350-W Yellow, 48;1;1700.99;1
84893;SO63732;;Clothing;Jerseys;181;Short-Sleeve Classic Jersey, XL;1;53.99;1
84894;SO63733;;Bikes;Road Bikes;95;Road-550-W Yellow, 40;1;1120.49;2
84895;SO63733;;Clothing;Jerseys;179;Short-Sleeve Classic Jersey, M;1;53.99;1
84896;SO63733;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84902;SO63736;;Bikes;Mountain Bikes;76;Mountain-200 Silver, 38;1;2319.99;1
84903;SO63736;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
84904;SO63736;;Clothing;Vests;162;Classic Vest, M;1;63.5;1
84925;SO63745;;Bikes;Road Bikes;273;Road-350-W Yellow, 48;1;1700.99;1
84926;SO63745;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
84927;SO63746;;Bikes;Road Bikes;294;Road-750 Black, 44;1;539.99;1
84939;SO63752;;Bikes;Touring Bikes;257;Touring-3000 Blue, 62;1;742.35;1
84940;SO63752;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84941;SO63752;;Accessories;Bottles and Cages;169;Road Bottle Cage;1;8.99;1
84942;SO63753;;Bikes;Road Bikes;295;Road-750 Black, 48;1;539.99;1
84943;SO63753;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84944;SO63753;;Clothing;Jerseys;178;Short-Sleeve Classic Jersey, S;1;53.99;1
84964;SO63762;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
84965;SO63762;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;2
84966;SO63763;;Bikes;Mountain Bikes;285;Mountain-500 Silver, 52;1;564.99;1
84967;SO63763;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84968;SO63763;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84969;SO63763;;Accessories;Helmets;8;Sport-100 Helmet, Blue;1;34.99;1
84975;SO63766;;Bikes;Mountain Bikes;277;Mountain-400-W Silver, 38;1;769.49;1
84976;SO63766;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
84977;SO63766;;Accessories;Bottles and Cages;168;Mountain Bottle Cage;1;9.99;1
84978;SO63766;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
84989;SO63771;;Accessories;Tires and Tubes;219;Road Tire Tube;1;3.99;1
84990;SO63771;;Clothing;Gloves;155;Half-Finger Gloves, S;1;24.49;1
84997;SO63775;;Accessories;Tires and Tubes;226;ML Mountain Tire;1;29.99;1
84998;SO63776;;Accessories;Tires and Tubes;226;ML Mountain Tire;1;29.99;1
84999;SO63776;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
85000;SO63776;;Accessories;Tires and Tubes;170;Patch Kit/8 Patches;1;2.29;1
85009;SO63780;;Clothing;Shorts;166;Women's Mountain Shorts, L;1;69.99;1
85010;SO63780;;Clothing;Jerseys;179;Short-Sleeve Classic Jersey, M;1;53.99;1
85011;SO63780;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
85016;SO63783;;Accessories;Fenders;175;Fender Set - Mountain;1;21.98;1
85019;SO63785;;Accessories;Tires and Tubes;226;ML Mountain Tire;1;29.99;1
85020;SO63785;;Accessories;Tires and Tubes;218;Mountain Tire Tube;1;4.99;1
85021;SO63785;;Accessories;Helmets;4;Sport-100 Helmet, Red;1;34.99;1
85022;SO63786;;Accessories;Bottles and Cages;167;Water Bottle - 30 oz.;1;4.99;1
85023;SO63786;;Accessories;Helmets;5;Sport-100 Helmet, Black;1;34.99;1
85024;SO63786;;Clothing;Jerseys;13;Long-Sleeve Logo Jersey, XL;1;49.99;1
85025;SO63786;;Clothing;Caps;9;AWC Logo Cap;1;8.99;1
85043;SO63794;;Bikes;Touring Bikes;253;Touring-1000 Yellow, 54;1;2384.07;1
